match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,banned_hero1,banned_hero2,banned_hero3,banned_hero4,banned_hero5,banned_hero6,banned_hero7,banned_hero8,banned_hero9,banned_hero10,banned_hero11,banned_hero12,
4062047269,21,1534377847,7,11,56,102,42,46,49,75,110,12,18,19,36,45,58,61,66,70,84,85,112,
3275563733,21,1498488471,22,46,55,95,1,5,13,33,60,7,8,16,40,43,49,51,75,88,99,
211379867,20,1370355066,21,55,72,92,17,40,54,58,80,3,51,53,65,66,79,86,88,90,91,
1473427701,20,1431636369,11,39,51,86,26,62,77,78,92,47,49,55,58,61,66,72,88,91,100,
3530018295,21,1509289388,12,40,69,106,36,53,60,74,75,4,7,20,47,61,66,71,82,86,97,
1843672837,20,1444001946,5,9,15,46,11,50,51,79,106,21,38,40,61,68,73,75,82,91,100,
388459221,16,1384691068,60,76,92,98,3,5,39,51,99,17,25,31,40,54,55,62,89,97,103,
3589523352,21,1511977284,34,78,80,103,31,55,81,94,107,13,16,17,39,51,57,60,62,66,69,106,109,
950496116,None,1412886633,7,41,43,53,9,15,51,78,79,
63186019,20,1353002073,65,68,74,81,9,55,62,85,87,
3805633343,21,1522324650,8,16,50,102,12,27,72,78,107,15,19,23,43,45,57,58,62,66,76,80,119,
380364875,20,1384210300,51,65,86,94,21,40,60,80,97,1,8,13,31,53,54,62,63,72,92,
3277794775,21,1498581509,16,41,47,59,39,44,75,88,97,11,36,46,55,60,61,68,71,82,95,
4156943841,21,1538908477,25,63,107,120,36,61,74,86,112,4,6,7,10,12,19,23,41,46,75,91,114,
3589319310,21,1511969219,19,30,65,94,16,39,52,54,58,3,13,15,27,47,51,57,66,78,79,88,102,
388600807,16,1384695801,21,49,51,72,3,63,97,98,102,5,13,17,25,31,39,54,60,99,103,
2108548897,20,1453900687,67,80,86,107,22,28,60,87,93,3,8,11,30,50,61,65,74,76,106,
2769935411,20,1478833565,18,29,74,91,8,14,28,37,73,2,6,9,17,54,65,79,84,93,107,
78963046,None,1355591436,20,46,53,64,33,39,62,72,86,
1986700969,20,1449508018,3,42,55,73,39,50,51,60,106,12,19,21,59,69,74,82,91,97,100,
1687000541,20,1438729857,1,2,11,30,46,55,60,72,86,3,25,39,51,52,61,62,89,100,112,
358502453,20,1382719394,51,73,86,92,5,21,48,62,97,1,13,31,45,54,55,60,65,98,103,
1479332656,20,1431826133,15,51,86,99,16,52,91,98,106,11,19,39,55,62,72,73,74,88,92,
217161166,20,1370970902,13,25,65,67,20,46,53,87,89,45,52,55,58,66,72,88,90,91,92,
655226059,20,1399835647,3,46,54,65,9,13,20,52,79,16,27,42,53,55,63,68,69,74,106,
1950431595,20,1448123780,25,28,42,68,3,7,11,18,100,12,21,51,59,69,72,74,91,106,112,
238864450,None,1373385521,39,62,72,92,48,49,53,86,88,8,52,54,55,56,65,73,77,91,97,
540147013,20,1393449496,17,54,88,101,3,9,47,83,106,13,31,40,50,53,58,68,74,92,
2313728865,20,1461398544,26,38,39,76,19,43,62,102,111,20,30,53,55,58,66,74,80,93,107,
540192913,20,1393453543,18,51,74,91,28,31,46,50,103,3,19,43,48,54,68,72,83,102,106,
3552460526,21,1510251690,1,8,26,96,34,54,60,78,87,7,13,17,39,50,68,71,74,85,86,107,112,
3351993496,21,1501691170,29,36,47,60,23,39,41,48,79,7,13,30,33,46,55,59,68,87,106,
1312862234,20,1426109876,35,39,78,86,19,20,65,91,93,2,8,11,51,60,61,66,95,96,99,
1843627161,20,1443998672,62,82,100,106,30,39,61,72,87,2,3,7,18,40,50,55,75,89,91,
61845764,None,1352740666,45,60,64,85,55,81,90,91,97,
2010381372,20,1450409594,8,45,60,97,15,19,29,86,90,1,12,21,49,50,55,72,87,99,106,
614053512,20,1397732301,46,54,65,68,3,9,42,55,76,5,50,69,77,83,86,88,89,102,106,
191021515,16,1368031059,13,53,54,86,46,50,55,61,88,25,52,65,72,77,80,85,90,91,97,
4192051898,21,1540749544,17,78,110,113,3,25,36,48,63,2,10,12,33,41,49,66,75,91,96,109,114,
3530401688,21,1509304243,9,25,45,98,20,35,58,78,84,3,4,8,31,54,60,61,69,106,114,
398463920,20,1385322308,5,21,55,94,23,51,69,72,91,8,31,33,40,45,54,65,76,92,103,
1254699013,20,1424370972,2,21,77,86,20,22,34,75,99,8,11,35,36,39,50,61,66,93,95,
409916717,20,1386198141,9,54,65,92,39,40,51,63,102,3,5,13,38,47,48,53,76,91,103,
123012599,20,1360611779,3,48,63,97,38,52,55,66,80,13,34,39,65,79,85,86,88,90,91,
3875992958,21,1525839303,69,86,94,106,16,30,43,48,71,11,12,15,23,52,57,60,72,80,89,93,102,
1950077300,20,1448114781,1,19,28,39,12,50,74,100,112,3,11,21,68,69,73,82,85,91,106,
3275011120,21,1498471771,7,40,46,55,13,35,58,60,77,4,8,11,32,51,80,88,91,107,111,
2929717752,20,1485005036,48,84,88,106,16,54,62,74,79,14,28,33,50,57,82,91,93,107,108,
387271874,16,1384631864,27,39,62,72,5,9,33,51,60,31,40,43,54,56,69,76,92,97,103,
3253944288,20,1497655391,7,16,49,95,39,50,60,104,109,6,18,33,40,51,65,68,75,88,99,
322610975,20,1380140279,9,54,86,95,13,49,55,102,103,3,17,46,62,63,65,73,76,89,91,
1099845230,20,1418925079,53,60,103,106,17,47,84,86,98,13,20,22,30,43,44,77,78,91,93,
3514905769,21,1508599790,13,36,86,109,4,31,40,69,107,22,45,60,61,62,71,88,91,106,114,
891938709,20,1410542999,7,15,43,69,37,41,64,74,101,27,29,34,47,53,58,77,78,91,96,
2680978460,20,1475319477,2,79,93,106,8,30,65,89,91,6,10,17,19,48,76,87,98,103,111,
100418754,20,1358270112,54,80,86,88,21,33,61,81,91,
335923761,20,1381086187,2,21,54,93,3,11,17,31,62,1,55,63,65,86,88,89,91,95,98,
1422527977,20,1429951071,2,11,26,39,35,51,60,96,101,20,22,31,33,44,47,66,83,91,95,
583924864,20,1396031126,69,72,74,86,3,13,50,62,93,48,54,58,66,67,77,88,89,92,106,
3015051422,20,1487827536,2,20,50,95,17,28,32,54,75,11,34,48,55,62,74,79,80,107,109,
610447143,20,1397503401,7,13,35,40,19,50,74,91,96,9,32,45,46,51,65,68,77,88,106,
4182755577,21,1540292694,9,36,86,114,25,49,84,107,109,6,10,12,19,22,33,61,65,90,91,110,113,
146059780,20,1362936563,55,56,86,97,39,54,63,75,92,3,52,53,65,66,72,79,88,90,91,
731643585,20,1403289873,29,44,74,87,7,9,31,75,82,34,46,50,65,68,69,77,78,91,106,
1895618227,20,1445941023,25,28,56,85,3,55,72,100,106,11,30,31,39,47,50,61,68,69,86,
3893538521,21,1526458262,47,51,67,97,43,69,91,93,112,3,10,12,13,23,41,60,72,77,80,87,106,
4191790182,21,1540738844,19,23,25,109,2,41,74,75,110,3,9,10,12,33,36,61,63,78,91,97,114,
3251406866,20,1497554761,33,39,51,99,13,16,40,41,68,5,18,54,59,74,75,82,83,86,90,
99872381,20,1358193136,21,54,78,88,33,41,79,80,97,
429747320,20,1387391922,17,48,79,99,5,49,52,56,98,13,33,45,58,65,73,76,92,93,103,
128432934,20,1361122373,31,71,81,97,23,50,79,80,91,18,19,54,55,58,65,66,73,88,90,
2675743100,20,1475114454,2,8,17,30,18,52,65,91,98,6,10,29,47,62,74,76,79,103,111,
403021501,20,1385675533,9,21,48,51,5,63,72,92,98,13,17,31,38,49,53,54,65,76,103,
3572608314,21,1511175655,10,19,100,102,28,38,43,54,112,3,15,20,29,35,39,57,60,62,76,84,86,
1030191246,20,1416160808,10,13,69,91,9,64,82,84,95,7,15,29,30,44,47,68,78,103,104,
1203737361,20,1422774561,2,11,20,36,7,27,78,94,97,26,37,39,58,65,66,77,86,91,98,
1934603943,20,1447495056,11,85,88,106,26,39,55,71,73,8,28,50,60,62,68,69,72,100,112,
373877073,20,1383768767,21,27,51,54,3,39,47,55,86,9,13,17,20,28,31,45,62,65,92,
191044162,16,1368032854,53,86,99,101,17,54,79,83,85,3,8,55,62,65,80,88,90,91,97,
2108173763,20,1453890256,67,80,107,111,20,45,65,76,77,8,41,50,66,74,75,93,100,106,109,
2524350186,20,1469321251,6,17,102,111,28,54,65,66,112,9,15,16,29,34,39,58,74,91,103,
3178760777,18,1494770864,7,57,76,95,8,46,55,88,91,17,27,35,37,51,63,83,86,100,102,
687404453,20,1401377447,11,55,72,86,3,48,78,83,96,9,32,34,53,63,65,68,69,74,77,
4063465788,21,1534455656,6,9,56,88,5,51,63,74,120,4,19,22,36,45,58,61,70,75,86,92,112,
362795499,20,1382993024,21,54,86,98,5,9,51,55,69,3,13,15,31,40,65,74,88,92,103,
2549424687,20,1470357691,9,88,90,93,6,11,65,87,102,13,15,29,32,47,59,73,79,89,91,
1839958449,20,1443885093,3,21,51,67,11,12,50,57,100,1,5,39,61,79,84,85,89,90,92,
3501029072,21,1507976874,61,86,104,106,36,40,70,88,92,1,12,31,41,53,59,60,66,75,81,
739558954,20,1403629744,13,52,77,88,16,29,34,64,78,33,41,46,49,53,65,69,76,91,101,
2460578558,20,1466847202,18,55,79,98,8,53,86,87,97,20,28,30,41,43,65,91,93,103,109,
4182861409,21,1540297191,6,40,74,86,2,36,73,110,119,9,10,12,19,21,56,61,65,83,91,107,112,
646231314,20,1399392966,6,9,25,96,2,50,59,83,94,13,65,68,74,77,86,91,92,93,100,
538749356,20,1393356212,9,26,53,54,17,50,65,69,92,13,28,41,48,49,58,68,74,76,88,
101211734,20,1358371060,39,54,55,79,21,33,72,90,97,
314376117,20,1379517555,17,54,55,92,39,51,63,66,89,9,13,62,64,65,69,76,86,91,102,
2741957127,20,1477738296,6,76,87,88,9,23,48,65,79,13,16,28,29,50,62,84,90,91,92,
2719109341,17,1476810174,8,52,79,98,2,28,37,44,57,1,6,10,16,48,55,62,70,76,91,
381204647,20,1384276544,17,29,63,92,21,50,54,62,66,5,13,31,51,76,89,94,97,98,103,
82195712,20,1356017502,54,55,78,86,1,21,79,88,97,
2742488657,20,1477752912,6,7,20,46,9,54,76,87,96,28,35,37,55,65,74,79,90,91,93,
342623939,20,1381599357,72,91,95,98,55,65,75,86,94,3,48,54,62,63,66,73,76,89,103,
2740335070,20,1477669685,19,28,48,79,18,43,52,97,101,9,16,29,32,41,57,62,74,82,91,
2110583807,20,1453986584,20,42,55,74,1,7,43,50,107,65,66,68,72,76,80,88,91,100,109,
644960012,20,1399318122,6,46,65,92,5,20,47,88,93,3,9,39,50,69,74,77,86,96,106,
1562416679,20,1434643598,12,16,23,37,7,39,86,93,96,4,11,51,52,55,61,72,99,100,112,
2772990290,20,1478945365,29,48,74,79,5,10,84,88,98,6,8,18,28,38,41,65,76,89,91,
3749130082,21,1519408987,20,65,86,92,13,61,66,107,109,3,6,16,19,38,45,47,49,90,91,98,103,
3145389817,20,1493411941,38,74,91,98,16,17,37,85,93,18,25,32,33,46,63,83,89,106,109,
227664402,None,1372155166,21,46,72,86,49,51,58,67,92,3,13,23,38,55,63,65,66,73,91,
2519876015,20,1469156981,6,9,29,79,19,38,50,93,107,17,32,34,41,43,55,98,103,109,112,
65320972,20,1353353642,18,21,46,52,40,64,67,85,97,
232435899,None,1372684570,3,13,48,55,17,51,54,69,79,23,49,58,64,65,75,86,88,91,92,
370262450,20,1383505796,43,45,86,98,9,79,80,88,92,16,31,33,48,53,54,62,66,73,103,
591554213,20,1396451536,11,65,69,86,51,53,58,60,68,13,50,54,70,77,89,92,93,96,106,
404759489,20,1385813320,3,9,54,69,13,21,31,63,98,17,40,51,53,58,62,74,76,80,103,
1095746560,20,1418761302,13,33,41,69,44,46,86,101,103,2,6,43,47,61,78,89,91,93,106,
1357141697,20,1427580552,25,39,44,65,40,57,60,93,101,7,11,20,35,66,71,87,91,95,97,
1895466802,20,1445935205,28,69,70,91,30,77,93,100,110,11,21,25,31,39,55,68,82,85,112,
220727042,20,1371377389,39,63,86,89,21,52,83,93,98,3,13,53,54,55,62,65,72,73,91,
180327989,20,1366811288,46,54,86,97,19,39,51,83,91,3,38,52,53,55,56,65,80,88,90,
1004038113,20,1415113390,36,49,91,98,17,29,69,87,93,13,15,16,30,65,68,78,84,101,104,
3595430302,21,1512239515,11,15,103,104,10,39,84,86,114,16,17,19,57,62,63,77,78,80,82,94,107,
1404529141,20,1429279544,11,35,51,60,3,8,30,71,95,20,25,26,33,39,50,66,83,91,101,
3053712988,20,1489435078,59,91,102,104,41,48,101,103,106,8,28,33,57,68,80,96,97,98,109,
352661817,20,1382288926,5,11,21,103,38,66,73,91,98,15,51,53,54,62,63,65,76,89,95,
3932214146,21,1528085149,12,49,101,108,21,30,60,77,106,2,3,15,23,37,43,52,66,80,84,87,91,
3277691703,21,1498577962,22,36,39,104,15,53,64,76,100,16,45,51,54,55,60,74,77,88,95,
501567004,20,1391625469,8,53,74,91,28,48,68,69,92,3,5,17,38,47,51,54,58,88,99,
1111812293,20,1419369861,11,65,89,96,13,30,40,46,77,8,20,50,60,61,78,86,91,103,106,
3891494975,21,1526378382,46,69,77,100,2,21,60,68,89,3,13,23,30,43,47,52,62,72,80,106,112,
647746541,20,1399479749,9,42,46,65,20,23,79,93,96,3,13,27,47,50,52,68,74,83,
177756512,20,1366493052,17,54,55,88,20,26,72,73,97,3,13,39,53,56,65,79,80,86,91,
3227061790,20,1496678343,59,88,95,97,14,44,55,80,86,39,41,43,51,63,74,87,90,91,106,
352891432,20,1382303328,26,62,65,67,9,51,86,89,95,7,53,54,55,58,66,72,73,91,103,
916114015,20,1411503327,13,15,53,88,34,64,65,87,92,6,7,9,20,43,75,77,78,91,101,
610550812,20,1397510820,9,39,86,89,17,19,65,66,91,13,40,48,50,68,69,74,77,88,106,
3747238582,21,1519313911,29,34,100,109,20,27,38,74,89,12,15,19,49,61,66,72,77,78,90,103,108,
610510725,20,1397507573,16,69,76,106,3,10,13,50,65,9,40,48,54,67,74,77,86,88,96,
3889125363,21,1526288028,2,47,54,60,29,30,72,82,88,12,15,23,64,69,77,80,81,89,93,114,120,
2964744195,20,1485985467,8,11,33,79,21,28,36,55,66,35,46,48,54,63,69,80,91,106,108,
1977354706,20,1449173600,21,59,62,100,15,55,60,72,85,3,11,39,50,68,69,82,86,112,
1691817562,20,1438891859,25,46,55,100,75,86,89,94,97,1,11,12,39,48,51,52,56,62,72,
1377278209,20,1428257038,22,33,39,99,12,34,51,91,101,2,7,20,35,50,66,78,86,88,95,
2455113440,17,1466631539,20,88,98,109,13,35,95,107,110,2,11,32,41,43,55,60,65,93,103,
403065447,20,1385680392,21,29,49,72,3,9,51,56,92,5,17,31,48,53,54,62,76,91,103,
3463848793,21,1506269411,1,45,88,114,36,41,68,86,95,31,39,40,51,53,60,61,66,74,81,
472854544,20,1389985957,88,91,93,99,9,31,40,45,49,3,19,58,72,73,74,76,83,98,102,
81509699,20,1355944593,19,38,46,88,33,39,48,85,90,
397116985,20,1385244103,21,54,86,103,5,46,62,63,73,13,17,31,40,49,51,53,60,65,92,
3364351128,21,1502237344,39,48,53,86,30,36,90,95,104,6,7,18,59,60,68,77,88,91,99,
4153563499,21,1538749419,10,25,106,112,39,78,83,109,119,7,19,22,45,46,61,63,65,73,75,91,110,
3862694365,21,1525278196,8,23,86,97,16,26,43,55,77,1,10,52,54,57,68,71,80,87,91,93,102,
3595192440,21,1512231377,26,80,94,102,19,30,57,76,91,3,12,15,16,29,47,62,65,78,86,96,107,
396837635,20,1385228176,31,62,72,76,5,9,46,48,66,15,21,40,51,54,65,69,86,92,103,
3328189164,20,1500690575,7,16,35,81,33,41,47,68,100,15,17,25,29,55,60,65,71,86,95,
3575732914,21,1511341496,13,19,57,86,3,46,78,103,109,10,15,17,43,48,49,51,60,62,66,85,112,
353892875,20,1382379200,53,60,65,88,5,33,73,95,103,3,31,48,51,58,62,63,66,92,98,
2010559717,20,1450417658,44,50,74,100,3,20,28,47,92,12,15,21,52,55,72,82,106,107,109,
2461514781,20,1466872939,28,30,54,98,26,38,74,87,93,8,29,32,41,43,55,79,91,107,109,
357272623,20,1382630511,14,62,88,94,38,45,48,66,89,31,33,51,53,54,58,65,72,74,103,
227894416,None,1372175828,8,13,63,91,16,17,53,58,73,19,23,38,49,55,65,70,81,88,92,
177717444,20,1366489347,8,39,80,88,3,34,54,78,85,12,52,53,55,65,79,86,90,91,97,
1366856226,20,1427916807,25,39,61,95,6,11,26,92,96,2,7,33,35,60,66,78,83,90,104,
1534034009,20,1433669317,51,72,89,99,8,11,30,71,86,16,39,49,50,56,66,68,90,91,100,
2929911267,20,1485010009,2,48,76,84,9,39,79,96,109,16,28,33,49,54,82,88,91,93,106,
1670865252,20,1438196067,25,46,100,105,4,22,55,89,112,1,11,15,17,39,52,53,61,72,85,
213258879,20,1370549668,13,51,72,92,3,18,23,55,64,1,48,53,58,65,66,73,79,88,91,
4224306491,21,1542463999,86,96,106,113,7,74,84,109,110,2,3,10,17,19,25,33,50,59,91,97,114,
82114090,20,1356013793,38,39,54,88,19,20,65,85,97,
344131123,20,1381690621,65,67,98,103,8,17,53,90,91,13,32,54,58,60,66,73,76,89,95,
2455024523,16,1466626860,29,30,63,106,13,66,80,81,91,2,18,32,43,55,62,69,98,103,110,
1689417916,20,1438812067,11,17,100,112,1,26,50,55,72,7,15,25,39,52,62,86,89,105,110,
748188154,20,1404035872,1,13,16,53,17,19,42,91,103,9,29,33,51,65,69,77,78,88,96,
227684722,None,1372157306,17,55,64,89,49,69,72,79,97,1,51,58,63,65,67,73,86,91,92,
232533786,None,1372693128,21,39,72,91,10,49,51,86,88,13,53,54,55,63,65,67,73,92,97,
138499495,20,1362086412,17,54,86,97,3,48,55,60,64,51,53,58,62,65,66,79,88,90,91,
1935355746,20,1447515264,27,28,39,69,11,50,65,81,91,8,21,29,31,51,55,68,100,106,112,
1481994700,20,1431902091,11,39,51,86,9,17,38,79,90,25,26,52,61,66,72,87,88,91,92,
1109318784,20,1419271102,87,96,103,106,43,60,64,68,84,9,47,48,50,72,77,78,91,93,101,
2109708585,20,1453955467,67,80,86,107,55,71,76,77,111,18,25,30,61,62,65,66,74,91,100,
3501629071,21,1507994106,13,15,49,86,30,51,61,81,91,12,32,40,60,66,73,88,106,107,114,
1274666977,20,1424894234,8,11,26,96,7,25,30,51,95,2,15,20,35,61,65,66,71,91,99,
3137154342,20,1493019074,37,74,77,96,25,54,75,104,107,5,8,11,13,46,83,102,106,109,114,
353805307,20,1382376365,3,14,54,60,9,15,31,51,92,17,53,55,62,63,65,66,72,95,103,
1534228227,20,1433674182,11,30,39,85,3,51,52,72,86,17,47,50,61,62,66,68,89,91,100,
182550849,16,1367075903,1,14,33,40,11,30,72,80,90,54,55,65,78,79,86,88,91,97,100,
3170115907,20,1494439331,48,57,100,106,1,32,69,87,97,5,8,17,55,67,83,86,95,102,109,
550964932,20,1394126889,69,81,91,106,3,9,43,53,62,8,17,48,50,54,63,68,74,88,92,
381309457,20,1384282724,26,62,72,98,5,6,13,51,66,1,3,17,29,31,54,73,89,92,103,
3352461389,21,1501721772,7,12,29,39,1,23,27,51,98,4,13,17,36,41,52,60,65,88,97,
3814189609,21,1522751541,16,23,65,81,3,19,41,76,110,15,48,57,62,66,80,86,88,92,102,103,119,
